100	115.63
110	115.78
120	116.50
130	117.60
140	117.91
150	117.94
160	118.52
170	118.95
180	119.36
190	119.24
200	119.82
210	119.82
220	119.07
230	119.71
240	119.69
250	119.56
260	119.67
270	119.12
280	118.26
290	118.13
300	115.71
310	117.96
320	116.87
330	116.83
340	116.69
350	115.56
360	116.28
370	112.21
380	117.19
390	116.49
400	116.08
410	116.18
420	114.71
430	114.50
440	115.40
450	115.25
460	116.18
470	116.78
480	116.94
490	117.66
500	117.94
